Time,Signal
0.32,0.9978932595825485
0.321,0.9682040209805466
0.322,0.9019239946209193
0.323,0.8696455043415577
0.324,0.8951595074954252
0.325,0.9600327344964792
0.326,0.9998255682116995
0.327,0.9025854361342974
0.328,0.5441135137156577
0.329,-0.0989363703187557
0.33,-0.781804269258696
0.331,-0.9691004646720917
0.332,-0.27159654693048557
0.333,0.7805089516491645
0.334,0.8143201544341824
0.335,-0.45023131206386446
0.336,-0.9052475003538598
0.337,0.5095568133697425
0.338,0.7285935947164461
0.339,-0.8904874418349392
0.34,-0.004470474808845594
0.341,0.8323483148509448
0.342,-0.9644689379743971
0.343,0.5418320587978155
0.34400000000000003,0.03416340416088193
0.34500000000000003,-0.4942138918099011
0.34600000000000003,0.7679699293860319
0.34700000000000003,-0.8958656353565105
0.34800000000000003,0.9394632859992288
0.34900000000000003,-0.9348088365313147
0.35000000000000003,0.8773709781485348
0.35100000000000003,-0.7235730344805548
0.352,0.41099876355304077
0.353,0.08578563289899886
0.354,-0.6589010301832308
0.355,0.9955900685259601
0.356,-0.7055713686999862
0.357,-0.22048519592107194
0.358,0.9761329272027457
0.359,-0.5108072007256138
0.36,-0.745638709410938
0.361,0.7162811867777962
0.362,0.7360443388795463
0.363,-0.5351564009641858
0.364,-0.965932793589705
0.365,-0.16442303147044202
0.366,0.7543429309076191
0.367,0.9839050575969875
0.368,0.5805173571510931
0.369,-0.028382640371575063
0.37,-0.5244863599410967
0.371,-0.814468115845459
0.372,-0.9416458710678731
0.373,-0.9816894864962513
0.374,-0.9865764687136749
0.375,-0.966278098656796
0.376,-0.8865973702663542
0.377,-0.6783287248739099
0.378,-0.27348092700507987
0.379,0.31028291328667845
0.38,0.8583353334532279
0.381,0.954811628530311
0.382,0.2997678760173106
0.383,-0.7062249082001131
0.384,-0.9106335280723366
0.385,0.19066220131075468
0.386,0.9966630409760052
0.387,-0.09547634604175197
0.388,-0.9728504038875675
0.389,0.47547839367815214
0.39,0.6360033605779337
0.391,-0.983968344167112
0.392,0.43921828196319024
0.393,0.35041309294461864
0.394,-0.8657902778751961
0.395,0.9991750634613727
0.396,-0.8864000755716952
0.397,0.6981925628422602
0.398,-0.5482370236045238
0.399,0.4896296343103532
0.4,-0.5371884490908172
0.401,0.6791181580685051
0.402,-0.8674461538938849
0.403,0.9956563321205294
0.404,-0.8968076605754591
0.405,0.4231684509405688
0.406,0.35474980067998685
0.40700000000000003,-0.9597912049680564
0.40800000000000003,0.7226987591102995
0.40900000000000003,0.35597965242593776
0.41000000000000003,-0.9960552397163417
0.41100000000000003,0.062192517487062136
0.41200000000000003,0.9960160771793292
0.41300000000000003,0.00767280924356026
0.41400000000000003,-0.9739702565280782
0.41500000000000004,-0.542725639215192
0.41600000000000004,0.5038730525858142
0.417,0.9978889602306812
0.418,0.7047564809686755
0.419,0.052375509991533876
0.42,-0.5254600677734932
0.421,-0.8598040978023871
0.422,-0.9841456634996942
0.423,-0.9984727524115894
0.424,-0.9864463720977276
0.425,-0.9887173581886012
0.426,-0.9999296276643135
0.427,-0.968749706061542
0.428,-0.8037632969368264
0.429,-0.41051899349538024
0.43,0.20999776090144412
0.431,0.8249951395118414
0.432,0.9604887524424598
0.433,0.2783558450385687
0.434,-0.7503651953669352
0.435,-0.8615205359050394
0.436,0.33394857007318274
0.437,0.9631105337988594
0.438,-0.3225906002210696
0.439,-0.8734803718180716
0.44,0.7260369566661244
0.441,0.32421283884313296
0.442,-0.9754763691330967
0.443,0.7821115115888987
0.444,-0.12705745465227491
0.445,-0.49620170450884826
0.446,0.8633208540462665
0.447,-0.9915082987556588
0.448,0.9896309340341911
0.449,-0.9569032817199259
0.45,0.948874103426932
0.451,-0.9751019044497234
0.452,0.9999978767590351
0.453,-0.9415749783314864
0.454,0.687231196643871
0.455,-0.16330513026226404
0.456,-0.5257666272792796
0.457,0.9846395073920776
0.458,-0.7036982632620191
0.459,-0.3042413548018877
0.46,0.9988531088323149
0.461,-0.2772328570273664
0.462,-0.9249460791675895
0.463,0.3661490037970619
0.464,0.9723261713565586
0.465,0.02727541302262417
0.466,-0.9153623051640813
0.467,-0.7989367799062799
0.468,0.01010998442259282
0.46900000000000003,0.7323184940589049
0.47000000000000003,0.9981100466555092
0.47100000000000003,0.8765885238809463
0.47200000000000003,0.5884915576128511
0.47300000000000003,0.3085630092709067
0.47400000000000003,0.1218932817365482
0.47500000000000003,0.05471015419937588
0.47600000000000003,0.111073241799038
0.47700000000000004,0.28776608961568756
0.47800000000000004,0.5617578576589762
0.47900000000000004,0.8547919536884546
0.48,0.9999753644654368
0.481,0.7752343558591238
0.482,0.08626260969951062
0.483,-0.7435549820293058
0.484,-0.9503800070054501
0.485,-0.08157303146663442
0.486,0.9374225838681118
0.487,0.48433099896492177
0.488,-0.8620336321948884
0.489,-0.41998833629737387
0.49,0.9777565997561138
0.491,-0.13442564467880092
0.492,-0.8224994646322187
0.493,0.9317490982916738
0.494,-0.33972569802801833
0.495,-0.3727074294317836
0.496,0.8340728991384937
0.497,-0.9946128191077064
0.498,0.9682587485673511
0.499,-0.8846384069081925
0.5,0.8289866280884056
0.501,-0.8376102326748801
0.502,0.9054841892209091
0.503,-0.9847915162078206
0.504,0.9773907002893416
0.505,-0.7486650355364183
0.506,0.20877298825904883
0.507,0.522202013296529
0.508,-0.9905495299052653
0.509,0.6446644180227528
0.51,0.4179995740601817
0.511,-0.9932450812975347
0.512,0.07455312310724577
0.513,0.9900031747691602
0.514,-0.08428634804631481
0.515,-0.995321519296135
0.516,-0.3912135355312485
0.517,0.6740225011784192
0.518,0.9826759599053588
0.519,0.4713724451338685
0.52,-0.27507612219604866
0.521,-0.7981143125188304
0.522,-0.9921761590555714
0.523,-0.9631636137269618
0.524,-0.8547734115830155
0.525,-0.7680076673090078
0.526,-0.7515178832540631
0.527,-0.8128453321452834
0.528,-0.9214149053596623
0.529,-0.9986285114547119
0.53,-0.913757879677195
0.531,-0.5292181921300311
0.532,0.1604111760533641
0.533,0.8435816456078828
0.534,0.921077196404742
0.535,0.07989129012798764
0.536,-0.9064961788329505
0.537,-0.619237327478482
0.538,0.7139796385631548
0.539,0.6885336342308291
0.54,-0.8142997938120667
0.541,-0.3476454552817044
0.542,0.9994495252779426
0.543,-0.518801154218474
0.544,-0.3793162945481768
0.545,0.9318713699705742
0.546,-0.9507355848020704
0.547,0.6389789844537256
0.548,-0.2520183388520836
0.549,-0.05957909165388565
0.55,0.2473739558804333
0.551,-0.3110508812487643
0.552,0.2557302456048063
0.553,-0.07680659071477562
0.554,-0.22687078494328858
0.555,0.6120374474525083
0.556,-0.9364712077153255
0.557,0.9494066659829361
0.558,-0.434510710103113
0.559,-0.45856200910858275
0.56,0.9990089914405326
0.561,-0.427204180127562
0.562,-0.7555860493488794
0.5630000000000001,0.7598436498996415
0.5640000000000001,0.6310641679372602
0.5650000000000001,-0.7093999089944536
0.5660000000000001,-0.8443766838083261
0.5670000000000001,0.21639438104985706
0.5680000000000001,0.9681204963313331
0.5690000000000001,0.7502943407985536
0.5700000000000001,-0.0029379605011372596
0.5710000000000001,-0.6671363762587145
0.5720000000000001,-0.972036527650792
0.5730000000000001,-0.9707823386229341
0.5740000000000001,-0.8266483146516375
0.5750000000000001,-0.6756201184099087
0.5760000000000001,-0.5927837512452419
0.577,-0.6061743363387511
0.578,-0.7117576242882617
0.579,-0.8707758473700664
0.58,-0.9921711710028788
0.581,-0.9258117894888038
0.582,-0.5195477144047642
0.583,0.21291724415465269
0.584,0.8909650289320219
0.585,0.8589395462930502
0.586,-0.09959598147231823
0.587,-0.977177933550346
0.588,-0.3929549646823145
0.589,0.8917460613533438
0.59,0.3998440200692106
0.591,-0.9738800576227113
0.592,0.07717314674564818
0.593,0.8739204592645538
0.594,-0.8733056638487187
0.595,0.1687258674742773
0.596,0.5636914577434565
0.597,-0.9468211115050889
0.598,0.9814818115539041
0.599,-0.8314653369047881
0.6,0.6514206699755563
0.601,-0.5321990473074026
0.602,0.5115274749220803
0.603,-0.5945872587009231
0.604,0.7582130437903396
0.605,-0.9350531470340002
0.606,0.9940131950410295
0.607,-0.7613718603883303
0.608,0.1449973439221609
0.609,0.6430169056057845
0.61,-0.9954336853043143
0.611,0.3738936016704124
0.612,0.7398269436483667
0.613,-0.8241715200341105
0.614,-0.47532123355744715
0.615,0.8714601466988803
0.616,0.608322673502683
0.617,-0.606383747493074
0.618,-0.9658391898362898
0.619,-0.24862669880736762
0.62,0.6304345943198221
0.621,0.996854759836533
0.622,0.8219377293667642
0.623,0.39264422044861325
0.624,-0.033763329340019126
0.625,-0.3400963400517176
0.626,-0.510910673365958
0.627,-0.5658330195134248
0.628,-0.5163792693844054
0.629,-0.35205583719841227
0.63,-0.05286606058525786
0.631,0.36907199887452996
0.632,0.8033720100576611
0.633,0.9991558666975824
0.634,0.6644282691561201
0.635,-0.19893680641548242
0.636,-0.9493935800737345
0.637,-0.6557997267318881
0.638,0.5512280057521023
0.639,0.906388665531615
0.64,-0.4008748437273975
0.641,-0.8713607665539261
0.642,0.672223671523303
0.643,0.4663694258963112
0.644,-0.9999187075380511
0.645,0.5511194684595161
0.646,0.2634624960102119
0.647,-0.8376134764831713
0.648,0.9997031118464663
0.649,-0.8763293256845559
0.65,0.6548422934362081
0.651,-0.4651326543699873
0.652,0.36870928216876003
0.653,-0.3852519477179224
0.654,0.5118755860949736
0.655,-0.719635779153025
0.656,0.9295585700481943
0.657,-0.990714853279035
0.658,0.714865348993741
0.659,-0.03441334997252001
0.66,-0.75234618079883
0.661,0.9579914056496183
0.662,-0.1453117104212373
0.663,-0.8967118612110107
0.664,0.6029326261977479
0.665,0.7571832585816968
0.666,-0.6071075464525263
0.667,-0.8920209309017124
0.668,0.16085664458451096
0.669,0.9637955431836085
0.67,0.7348183381052609
0.671,-0.06583353719946283
0.672,-0.7400441970871486
0.673,-0.9955447547047964
0.674,-0.9111318131960255
0.675,-0.6822550127984257
0.676,-0.46150250354108596
0.677,-0.3264626527157229
0.678,-0.30453909885423547
0.679,-0.39895355656808174
0.68,-0.5934361808068618
0.681,-0.8328806805564609
0.682,-0.9935649103630364
0.683,-0.8853669668513032
0.684,-0.3581039554680069
0.685,0.4607456187008503
0.686,0.9924616352434099
0.687,0.5650874226203145
0.6880000000000001,-0.5782708282485285
0.6890000000000001,-0.9260517979870257
0.6900000000000001,0.2776854051349964
0.6910000000000001,0.9553926997814466
0.6920000000000001,-0.4279837050511047
0.6930000000000001,-0.7591847441652089
0.6940000000000001,0.8908613777143068
0.6950000000000001,-0.04295451097263578
0.6960000000000001,-0.7766166354839862
0.6970000000000001,0.9919841864096715
0.6980000000000001,-0.6888495155764924
0.6990000000000001,0.19840579415263554
0.7000000000000001,0.23421734415182047
0.7010000000000001,-0.5214359162266042
0.7020000000000001,0.6717933923239757
0.7030000000000001,-0.717841142344607
0.704,0.6748346222101397
0.705,-0.5284379674493188
0.706,0.24619602787777234
0.707,0.18225333587867906
0.708,-0.6737959326361782
0.709,0.9885637715095729
0.71,-0.7944313567842664
0.711,-0.010060710442920026
0.712,0.8734374636147685
0.713,-0.7853078430475744
0.714,-0.38666607651753654
0.715,0.9688011266789007
0.716,0.22594234191616144
0.717,-0.9462378215492747
0.718,-0.5268644808764479
0.719,0.6181231987429789
0.72,0.9814731797119478
0.721,0.3938300641616833
0.722,-0.4299073461294669
0.723,-0.9205748987607617
0.724,-0.9800887787425738
0.725,-0.7794570001625428
0.726,-0.5147483826939536
0.727,-0.3066341529443688
0.728,-0.20515355506332847
0.729,-0.22370239381656493
0.73,-0.36033545647038534
0.731,-0.5937156413189546
0.732,-0.8556134333858733
0.733,-0.9995803926808376
0.734,-0.8195642509274592
0.735,-0.19622696734952727
0.736,0.636273416227619
0.737,0.9915549614058409
0.738,0.30079486826531426
0.739,-0.8155713863598688
0.74,-0.7205600285625088
0.741,0.6462670754902892
0.742,0.7226253522589868
0.743,-0.812104387203812
0.744,-0.30931786017108415
0.745,0.9930318647915317
0.746,-0.6246958866610348
0.747,-0.21374584710074063
0.748,0.8313500666858654
0.749,-0.9986045103600197
0.75,0.841409351785906
0.751,-0.569449918821469
0.752,0.329536123942032
0.753,-0.18867526730507178
0.754,0.16705202288103316
0.755,-0.266625348415279
0.756,0.4758815170474914
0.757,-0.7486790646535314
0.758,0.9687631282644451
0.759,-0.940210432055869
0.76,0.4803652187880555
0.761,0.33831955782179635
0.762,-0.967552468913592
0.763,0.668346341071149
0.764,0.4673523118389214
0.765,-0.9669534026159947
0.766,-0.15273003088937012
0.767,0.9850923871261812
0.768,0.311211110410413
0.769,-0.8342234284289375
0.77,-0.8280970961116417
0.771,0.07935179684524
0.772,0.8471243132977536
0.773,0.969688516045597
0.774,0.59790760997941
0.775,0.08175731395489626
0.776,-0.34586988602428087
0.777,-0.6163939886296091
0.778,-0.7520185972491892
0.779,-0.7919879933992547
0.78,-0.7532387324262299
0.781,-0.6193080822971821
0.782,-0.3510805854914384
0.783,0.07436772471711763
0.784,0.5904553270728637
0.785,0.9669119339718503
0.786,0.8539457845415377
0.787,0.09412024032760336
0.788,-0.8186332141308703
0.789,-0.8442978640418374
0.79,0.29177641622987827
0.791,0.9886738219097008
0.792,-0.1288809101040823
0.793,-0.9732414814307135
0.794,0.4426014430765798
0.795,0.6901037157305518
0.796,-0.9591141333277616
0.797,0.3067490844745147
0.798,0.5109410284355007
0.799,-0.9521847151775491
0.8,0.9583819041786211
0.801,-0.7210385640047094
0.802,0.4379757635022343
0.803,-0.22351241730591503
0.804,0.12121370041546
0.805,-0.14116049238853606
0.806,0.28190560786975233
0.807,-0.5260514195994301
0.808,0.8111684268724617
0.809,-0.994127489551119
0.81,0.8618860685211729
0.811,-0.2712636133931196
0.812,-0.5758072465766403
0.8130000000000001,0.9984814577337726
0.8140000000000001,-0.3703005965492352
0.8150000000000001,-0.7714007850369494
0.8160000000000001,0.7682839391083106
0.8170000000000001,0.5909745460874612
0.8180000000000001,-0.7687464772595403
0.8190000000000001,-0.7704799368859754
0.8200000000000001,0.37231427294025726
0.8210000000000001,0.9986365793353004
0.8220000000000001,0.5728483033778362
0.8230000000000001,-0.27543585424420414
0.8240000000000001,-0.8644411326314718
0.8250000000000001,-0.9934850326220784
0.8260000000000001,-0.8073464032361592
0.8270000000000001,-0.5198897515563149
0.8280000000000001,-0.2742673215019577
0.8290000000000001,-0.13256727775839952
0.8300000000000001,-0.11187999910659098
0.8310000000000001,-0.21363649388331665
0.8320000000000001,-0.42820195811488243
0.833,-0.7129761424078607
0.834,-0.9548011278063661
0.835,-0.9560795519875934
0.836,-0.522699472292113
0.837,0.29295639878360413
0.838,0.9547072510426743
0.839,0.7015258027271227
0.84,-0.4276313552220728
0.841,-0.9770815129735572
0.842,0.1109389071977232
0.843,0.9913198672109378
0.844,-0.27305287163148695
0.845,-0.8549709989699787
0.846,0.8064140710857058
0.847,0.11568732901738223
0.848,-0.865391747181465
0.849,0.9607522886970382
0.85,-0.5710357521539797
0.851,0.049836979566738014
0.852,0.374656830758779
0.853,-0.6395292488266547
0.854,0.7705603200562715
0.855,-0.8084587849964955
0.856,0.7703006923707341
0.857,-0.6389028857658136
0.858,0.3735238065834886
0.859,0.051463863705906464
0.86,-0.572706150667142
0.861,0.9614272553604493
0.862,-0.86395975534261
0.863,0.11245064527964684
0.864,0.8085760670145691
0.865,-0.8528516400182222
0.866,-0.27735956702160425
0.867,0.9906655379007767
0.868,0.11619881763721934
0.869,-0.9758520049070223
0.87,-0.4331452824048241
0.871,0.6968674253310347
0.872,0.9567443142956789
0.873,0.29995723862074325
0.874,-0.5160874277909654
0.875,-0.9536605432391779
0.876,-0.9573082585225056
0.877,-0.7192296440636374
0.878,-0.4366474952118085
0.879,-0.22317434231188574
0.88,-0.12199120123739017
0.881,-0.14305453673328267
0.882,-0.28482446917052345
0.883,-0.5295964164780778
0.884,-0.8142587984706385
0.885,-0.9948031714651855
0.886,-0.8580256199279083
0.887,-0.2628850964069897
0.888,0.5838117090044161
0.889,0.9978180796090069
0.89,0.35904810143639687
0.891,-0.7797425218068041
0.892,-0.7590227660503931
0.893,0.6033870290551147
0.894,0.7580209275190523
0.895,-0.7816639583316389
0.896,-0.35473966092059106
0.897,0.9973931994048748
0.898,-0.5900353654614208
0.899,-0.2539741224891083
0.9,0.8524487283313312
0.901,-0.9959801588713493
0.902,0.8222127407617132
0.903,-0.5425742562376337
0.904,0.30099382817857634
0.905,-0.16128813439069406
0.906,0.14180236434877508
0.907,-0.24410168985535066
0.908,0.45727590204509133
0.909,-0.7361005586724927
0.91,0.9645354804230042
0.911,-0.9449700651183487
0.912,0.4908509972397533
0.913,0.32914285209749783
0.914,-0.9656368568372018
0.915,0.6722158755556146
0.916,0.46473875484409044
0.917,-0.9671300238987108
0.918,-0.15427809090458147
0.919,0.9844268436234952
0.92,0.3169902499766698
0.921,-0.8295913683496702
0.922,-0.8339969798992748
0.923,0.06651803021058164
0.924,0.8389885137525379
0.925,0.9737905425667821
0.926,0.6135411528947581
0.927,0.10357192731216876
0.928,-0.3230931360184114
0.929,-0.5953692081400979
0.93,-0.7328007768637572
0.931,-0.7727152711827874
0.932,-0.7309830595523711
0.933,-0.5910742672125118
0.934,-0.3155094432460546
0.935,0.11417862100516979
0.936,0.6240185687060673
0.937,0.9773060061447435
0.9380000000000001,0.8286820500846553
0.9390000000000001,0.04521141345104453
0.9400000000000001,-0.847002182143849
0.9410000000000001,-0.8144032011646006
0.9420000000000001,0.3446795301419902
0.9430000000000001,0.9782962073508513
0.9440000000000001,-0.18844135445853866
0.9450000000000001,-0.9569615530433851
0.9460000000000001,0.4997868803340352
0.9470000000000001,0.64001441319525
0.9480000000000001,-0.9764258761994985
0.9490000000000001,0.3740864396123045
0.9500000000000001,0.44608205901397335
0.9510000000000001,-0.9261797183215239
0.9520000000000001,0.9778010004236245
0.9530000000000001,-0.7745334425441759
0.9540000000000001,0.5109444982909239
0.9550000000000001,-0.30564360268830837
0.9560000000000001,0.20745294450794052
0.9570000000000001,-0.22929359336117153
0.9580000000000001,0.3688377747542546
0.9590000000000001,-0.603744406288963
0.96,0.8637409365792165
0.961,-0.9999532650369909
0.962,0.8063517603384914
0.963,-0.1705871234685583
0.964,-0.658731548689052
0.965,0.9867582784564917
0.966,-0.2660293250750605
0.967,-0.837865311470644
0.968,0.6900617014333225
0.969,0.6809860558985953
0.97,-0.6873081488089741
0.971,-0.841987251205309
0.972,0.2550297658928531
0.973,0.9841806142384355
0.974,0.6728984449357149
0.975,-0.148092605451188
0.976,-0.7903460469285222
0.977,-0.9997854825248367
0.978,-0.8804572678701043
0.979,-0.6335761861500016
0.98,-0.40733395773539577
0.981,-0.27339833693629256
0.982,-0.2554765321583513
0.983,-0.35581128648134225
0.984,-0.5590574665114307
0.985,-0.8115150523760083
0.986,-0.9892823189285771
